ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
93422,9,2025,Elec- Commercial,Y,0,0,
93424,7,2025,Elec- Commercial,N,102,"495,281","4,856"
93424,8,2025,Elec- Commercial,N,102,"502,541","4,927"
93424,9,2025,Elec- Commercial,N,101,"478,442","4,737"
93426,7,2025,Elec- Commercial,Y,0,0,
93426,8,2025,Elec- Commercial,Y,0,0,
93426,9,2025,Elec- Commercial,Y,0,0,
93427,7,2025,Elec- Commercial,Y,0,0,
93427,8,2025,Elec- Commercial,Y,0,0,
93427,9,2025,Elec- Commercial,N,419,"2,483,751","5,928"
93428,7,2025,Elec- Commercial,Y,0,0,
93428,8,2025,Elec- Commercial,Y,0,0,
93428,9,2025,Elec- Commercial,Y,496,"1,144,077","2,307"
93429,7,2025,Elec- Commercial,Y,0,0,
93429,8,2025,Elec- Commercial,Y,0,0,
93429,9,2025,Elec- Commercial,Y,0,0,
93430,7,2025,Elec- Commercial,Y,0,0,
93430,8,2025,Elec- Commercial,Y,0,0,
93430,9,2025,Elec- Commercial,Y,0,0,
93432,7,2025,Elec- Commercial,Y,0,0,
93432,8,2025,Elec- Commercial,Y,0,0,
93432,9,2025,Elec- Commercial,Y,0,0,
93433,7,2025,Elec- Commercial,Y,736,"2,093,022","2,844"
93433,8,2025,Elec- Commercial,Y,735,"2,142,195","2,915"
93433,9,2025,Elec- Commercial,Y,738,"2,107,093","2,855"
93434,7,2025,Elec- Commercial,Y,0,0,
93434,8,2025,Elec- Commercial,Y,0,0,
93434,9,2025,Elec- Commercial,Y,0,0,
93435,7,2025,Elec- Commercial,Y,0,0,
93435,8,2025,Elec- Commercial,Y,0,0,
93435,9,2025,Elec- Commercial,Y,0,0,
93436,7,2025,Elec- Commercial,Y,0,0,
93436,8,2025,Elec- Commercial,Y,0,0,
93436,9,2025,Elec- Commercial,Y,241,"1,193,914","4,954"
93437,7,2025,Elec- Commercial,Y,0,0,
93437,8,2025,Elec- Commercial,Y,0,0,
93437,9,2025,Elec- Commercial,Y,0,0,
93440,7,2025,Elec- Commercial,N,103,"362,491","3,519"
93440,8,2025,Elec- Commercial,N,103,"388,835","3,775"
93440,9,2025,Elec- Commercial,N,103,"371,326","3,605"
93441,7,2025,Elec- Commercial,Y,0,0,
93441,8,2025,Elec- Commercial,Y,0,0,
93441,9,2025,Elec- Commercial,Y,0,0,
93442,7,2025,Elec- Commercial,N,621,"1,949,407","3,139"
93442,8,2025,Elec- Commercial,N,619,"1,962,698","3,171"
93442,9,2025,Elec- Commercial,Y,0,0,
93444,7,2025,Elec- Commercial,Y,0,0,
93444,8,2025,Elec- Commercial,Y,0,0,
93444,9,2025,Elec- Commercial,Y,0,0,
93445,7,2025,Elec- Commercial,Y,0,0,
93445,8,2025,Elec- Commercial,Y,0,0,
93445,9,2025,Elec- Commercial,Y,0,0,
93446,7,2025,Elec- Commercial,Y,"5,062","32,577,623","6,436"
93446,8,2025,Elec- Commercial,Y,"4,873","34,211,169","7,021"
93446,9,2025,Elec- Commercial,Y,"2,272","17,486,073","7,696"
93449,7,2025,Elec- Commercial,Y,0,0,
93449,8,2025,Elec- Commercial,Y,0,0,
93449,9,2025,Elec- Commercial,Y,0,0,
93450,7,2025,Elec- Commercial,Y,0,0,
93450,8,2025,Elec- Commercial,Y,0,0,
93450,9,2025,Elec- Commercial,Y,0,0,
93451,7,2025,Elec- Commercial,Y,0,0,
93451,8,2025,Elec- Commercial,Y,0,0,
93451,9,2025,Elec- Commercial,N,178,"710,912","3,994"
93452,7,2025,Elec- Commercial,Y,0,0,
93452,8,2025,Elec- Commercial,Y,0,0,
93452,9,2025,Elec- Commercial,Y,0,0,
93453,7,2025,Elec- Commercial,Y,0,0,
93453,8,2025,Elec- Commercial,Y,0,0,
93453,9,2025,Elec- Commercial,Y,0,0,
93454,7,2025,Elec- Commercial,N,"1,413","11,148,654","7,890"
93454,8,2025,Elec- Commercial,N,"1,407","11,729,750","8,337"
93454,9,2025,Elec- Commercial,Y,0,0,
93455,7,2025,Elec- Commercial,Y,"3,078","21,096,789","6,854"
93455,8,2025,Elec- Commercial,Y,0,0,
93455,9,2025,Elec- Commercial,Y,"1,176","7,842,827","6,669"
93458,7,2025,Elec- Commercial,Y,0,0,
93458,8,2025,Elec- Commercial,Y,"1,236","7,774,716","6,290"
93458,9,2025,Elec- Commercial,Y,"1,233","7,828,113","6,349"
93460,7,2025,Elec- Commercial,Y,0,0,
93460,8,2025,Elec- Commercial,Y,0,0,
93460,9,2025,Elec- Commercial,Y,0,0,
93461,7,2025,Elec- Commercial,Y,0,0,
93461,8,2025,Elec- Commercial,Y,0,0,
93461,9,2025,Elec- Commercial,Y,0,0,
93463,7,2025,Elec- Commercial,Y,"1,168","7,965,098","6,819"
93463,8,2025,Elec- Commercial,Y,"3,002","22,833,734","7,606"
93463,9,2025,Elec- Commercial,Y,0,0,
93465,7,2025,Elec- Commercial,Y,0,0,
93465,8,2025,Elec- Commercial,Y,0,0,
93465,9,2025,Elec- Commercial,Y,0,0,
93560,7,2025,Elec- Commercial,Y,0,0,
93560,8,2025,Elec- Commercial,Y,0,0,
93560,9,2025,Elec- Commercial,Y,0,0,
93561,7,2025,Elec- Commercial,Y,0,0,
93561,8,2025,Elec- Commercial,Y,0,0,
93561,9,2025,Elec- Commercial,Y,0,0,
93601,7,2025,Elec- Commercial,Y,0,0,
93601,8,2025,Elec- Commercial,Y,0,0,
93601,9,2025,Elec- Commercial,Y,0,0,
93602,7,2025,Elec- Commercial,Y,0,0,
93602,8,2025,Elec- Commercial,Y,0,0,
93602,9,2025,Elec- Commercial,Y,0,0,
93603,7,2025,Elec- Commercial,Y,0,0,
93603,8,2025,Elec- Commercial,Y,0,0,
93603,9,2025,Elec- Commercial,Y,0,0,
93604,7,2025,Elec- Commercial,Y,0,0,
93604,8,2025,Elec- Commercial,Y,0,0,
93604,9,2025,Elec- Commercial,Y,0,0,
93608,7,2025,Elec- Commercial,Y,0,0,
93608,8,2025,Elec- Commercial,Y,0,0,
93608,9,2025,Elec- Commercial,Y,0,0,
93609,7,2025,Elec- Commercial,Y,0,0,
93609,8,2025,Elec- Commercial,Y,0,0,
93609,9,2025,Elec- Commercial,Y,0,0,
93610,7,2025,Elec- Commercial,Y,0,0,
93610,8,2025,Elec- Commercial,Y,0,0,
93610,9,2025,Elec- Commercial,Y,0,0,
93611,7,2025,Elec- Commercial,Y,"1,173","12,014,684","10,243"
93611,8,2025,Elec- Commercial,Y,"1,171","13,419,003","11,459"
93611,9,2025,Elec- Commercial,Y,"1,173","12,422,875","10,591"
93612,7,2025,Elec- Commercial,N,"1,476","13,114,255","8,885"
93612,8,2025,Elec- Commercial,N,"1,481","13,750,072","9,284"
93612,9,2025,Elec- Commercial,N,"1,482","12,554,721","8,471"
93614,7,2025,Elec- Commercial,Y,501,"3,193,158","6,374"
93614,8,2025,Elec- Commercial,Y,496,"3,259,455","6,571"
93614,9,2025,Elec- Commercial,Y,495,"2,941,710","5,943"
93615,7,2025,Elec- Commercial,Y,0,0,
93615,8,2025,Elec- Commercial,Y,0,0,
93615,9,2025,Elec- Commercial,Y,0,0,
93616,7,2025,Elec- Commercial,Y,0,0,
93616,8,2025,Elec- Commercial,Y,0,0,
93616,9,2025,Elec- Commercial,Y,0,0,
93618,7,2025,Elec- Commercial,Y,0,0,
93618,8,2025,Elec- Commercial,Y,0,0,
93618,9,2025,Elec- Commercial,Y,0,0,
93619,7,2025,Elec- Commercial,Y,0,0,
93619,8,2025,Elec- Commercial,Y,0,0,
93619,9,2025,Elec- Commercial,Y,0,0,
93620,7,2025,Elec- Commercial,Y,0,0,
93620,8,2025,Elec- Commercial,Y,0,0,
93620,9,2025,Elec- Commercial,Y,0,0,
93621,7,2025,Elec- Commercial,Y,0,0,
93621,8,2025,Elec- Commercial,Y,0,0,
93621,9,2025,Elec- Commercial,Y,0,0,
93622,7,2025,Elec- Commercial,Y,0,0,
93622,8,2025,Elec- Commercial,Y,0,0,
93622,9,2025,Elec- Commercial,Y,0,0,
93623,7,2025,Elec- Commercial,Y,0,0,
93623,8,2025,Elec- Commercial,Y,0,0,
93623,9,2025,Elec- Commercial,Y,0,0,
93624,8,2025,Elec- Commercial,N,54,"373,390","6,915"
93624,9,2025,Elec- Commercial,N,55,"292,187","5,312"
93625,7,2025,Elec- Commercial,Y,0,0,
93625,8,2025,Elec- Commercial,Y,0,0,
93625,9,2025,Elec- Commercial,Y,0,0,
93626,7,2025,Elec- Commercial,Y,0,0,
93626,8,2025,Elec- Commercial,Y,0,0,
93626,9,2025,Elec- Commercial,Y,0,0,
93627,7,2025,Elec- Commercial,Y,0,0,
93627,8,2025,Elec- Commercial,Y,0,0,
93627,9,2025,Elec- Commercial,Y,0,0,
93628,7,2025,Elec- Commercial,Y,0,0,
93628,8,2025,Elec- Commercial,Y,0,0,
93628,9,2025,Elec- Commercial,Y,0,0,
93630,7,2025,Elec- Commercial,Y,0,0,
93630,8,2025,Elec- Commercial,Y,0,0,
93630,9,2025,Elec- Commercial,Y,0,0,
93631,7,2025,Elec- Commercial,Y,0,0,
93631,8,2025,Elec- Commercial,Y,0,0,
93631,9,2025,Elec- Commercial,Y,0,0,
93633,7,2025,Elec- Commercial,Y,0,0,
93633,8,2025,Elec- Commercial,Y,0,0,
93633,9,2025,Elec- Commercial,Y,0,0,
93635,7,2025,Elec- Commercial,Y,0,0,
93635,8,2025,Elec- Commercial,Y,0,0,
93635,9,2025,Elec- Commercial,Y,0,0,
93636,7,2025,Elec- Commercial,Y,0,0,
93636,8,2025,Elec- Commercial,Y,0,0,
93636,9,2025,Elec- Commercial,Y,0,0,
93637,7,2025,Elec- Commercial,Y,0,0,
93637,8,2025,Elec- Commercial,Y,0,0,
93637,9,2025,Elec- Commercial,Y,0,0,
93638,7,2025,Elec- Commercial,Y,0,0,
93638,8,2025,Elec- Commercial,Y,0,0,
93638,9,2025,Elec- Commercial,Y,0,0,
93640,7,2025,Elec- Commercial,Y,0,0,
93640,8,2025,Elec- Commercial,Y,0,0,
93640,9,2025,Elec- Commercial,Y,0,0,
93641,7,2025,Elec- Commercial,Y,0,0,
93641,8,2025,Elec- Commercial,Y,0,0,
93641,9,2025,Elec- Commercial,Y,0,0,
93643,7,2025,Elec- Commercial,Y,0,0,
93643,8,2025,Elec- Commercial,Y,0,0,
93643,9,2025,Elec- Commercial,Y,0,0,
93644,7,2025,Elec- Commercial,Y,"1,719","9,808,188","5,706"
93644,8,2025,Elec- Commercial,Y,"1,438","8,380,596","5,828"
93644,9,2025,Elec- Commercial,Y,660,"3,065,240","4,644"
93645,7,2025,Elec- Commercial,Y,0,0,
93645,8,2025,Elec- Commercial,Y,0,0,
93645,9,2025,Elec- Commercial,Y,0,0,
93646,7,2025,Elec- Commercial,Y,0,0,
93646,8,2025,Elec- Commercial,Y,0,0,
93646,9,2025,Elec- Commercial,Y,0,0,
93647,7,2025,Elec- Commercial,Y,0,0,
93647,8,2025,Elec- Commercial,Y,0,0,
93647,9,2025,Elec- Commercial,Y,0,0,
93648,7,2025,Elec- Commercial,Y,0,0,
93648,8,2025,Elec- Commercial,Y,0,0,
93648,9,2025,Elec- Commercial,Y,0,0,
93650,7,2025,Elec- Commercial,N,157,"894,430","5,697"
93650,8,2025,Elec- Commercial,N,156,"962,121","6,167"
93650,9,2025,Elec- Commercial,N,155,"878,408","5,667"
93651,7,2025,Elec- Commercial,Y,0,0,
93651,8,2025,Elec- Commercial,Y,0,0,
93651,9,2025,Elec- Commercial,Y,0,0,
93652,7,2025,Elec- Commercial,Y,0,0,
93652,8,2025,Elec- Commercial,Y,0,0,
93652,9,2025,Elec- Commercial,Y,0,0,
93653,7,2025,Elec- Commercial,Y,0,0,
93653,8,2025,Elec- Commercial,Y,0,0,
93653,9,2025,Elec- Commercial,Y,0,0,
93654,7,2025,Elec- Commercial,Y,"2,320","26,614,605","11,472"
93654,8,2025,Elec- Commercial,Y,"2,586","29,678,884","11,477"
93654,9,2025,Elec- Commercial,Y,"2,554","27,782,235","10,878"
93656,7,2025,Elec- Commercial,Y,0,0,
93656,8,2025,Elec- Commercial,Y,0,0,
93656,9,2025,Elec- Commercial,Y,0,0,
93657,7,2025,Elec- Commercial,Y,"1,138","7,280,725","6,398"
93657,8,2025,Elec- Commercial,Y,905,"6,599,322","7,292"
93657,9,2025,Elec- Commercial,Y,911,"6,177,888","6,781"
93660,7,2025,Elec- Commercial,Y,0,0,
93660,8,2025,Elec- Commercial,Y,0,0,
93660,9,2025,Elec- Commercial,Y,0,0,
93662,7,2025,Elec- Commercial,Y,0,0,
93662,8,2025,Elec- Commercial,Y,0,0,
93662,9,2025,Elec- Commercial,Y,0,0,
93664,7,2025,Elec- Commercial,Y,0,0,
93664,8,2025,Elec- Commercial,Y,0,0,
93664,9,2025,Elec- Commercial,Y,0,0,
93667,7,2025,Elec- Commercial,Y,0,0,
93667,8,2025,Elec- Commercial,Y,0,0,
93667,9,2025,Elec- Commercial,Y,0,0,
93668,7,2025,Elec- Commercial,Y,0,0,
93668,8,2025,Elec- Commercial,Y,0,0,
93668,9,2025,Elec- Commercial,Y,0,0,
93669,7,2025,Elec- Commercial,Y,0,0,
93669,8,2025,Elec- Commercial,Y,0,0,
93669,9,2025,Elec- Commercial,Y,0,0,
93675,7,2025,Elec- Commercial,Y,0,0,
93675,8,2025,Elec- Commercial,Y,0,0,
93675,9,2025,Elec- Commercial,Y,0,0,
93701,7,2025,Elec- Commercial,Y,0,0,
93701,8,2025,Elec- Commercial,Y,0,0,
93701,9,2025,Elec- Commercial,Y,0,0,
93702,7,2025,Elec- Commercial,Y,0,0,
93702,8,2025,Elec- Commercial,Y,0,0,
93702,9,2025,Elec- Commercial,Y,0,0,
93703,7,2025,Elec- Commercial,Y,"2,399","25,497,210","10,628"
93703,8,2025,Elec- Commercial,Y,0,0,
93703,9,2025,Elec- Commercial,Y,0,0,
93704,7,2025,Elec- Commercial,Y,0,0,
93704,8,2025,Elec- Commercial,Y,904,"8,309,156","9,192"
93704,9,2025,Elec- Commercial,Y,909,"7,444,880","8,190"
93705,7,2025,Elec- Commercial,N,359,"2,398,188","6,680"
93705,8,2025,Elec- Commercial,Y,0,0,
93705,9,2025,Elec- Commercial,Y,0,0,
93706,7,2025,Elec- Commercial,Y,0,0,
93706,8,2025,Elec- Commercial,Y,0,0,
93706,9,2025,Elec- Commercial,Y,"7,216",132066010,"18,302"
93710,7,2025,Elec- Commercial,Y,"2,096","23,576,327","11,248"
93710,8,2025,Elec- Commercial,Y,"2,090","24,975,799","11,950"
93710,9,2025,Elec- Commercial,Y,"2,088","22,400,094","10,728"
93711,7,2025,Elec- Commercial,N,"1,538","11,418,346","7,424"
93711,8,2025,Elec- Commercial,N,"1,541","12,030,333","7,807"
93711,9,2025,Elec- Commercial,N,"1,542","10,635,071","6,897"
93720,7,2025,Elec- Commercial,N,"1,388","18,016,876","12,980"
93720,8,2025,Elec- Commercial,N,"1,387","19,080,478","13,757"
93720,9,2025,Elec- Commercial,N,"1,388","17,219,419","12,406"
93721,7,2025,Elec- Commercial,Y,0,0,
93721,8,2025,Elec- Commercial,Y,0,0,
93721,9,2025,Elec- Commercial,Y,0,0,
93722,7,2025,Elec- Commercial,Y,"5,201","67,424,147","12,964"
93722,8,2025,Elec- Commercial,Y,"4,861","65,450,770","13,464"
93722,9,2025,Elec- Commercial,Y,"4,780","62,012,821","12,973"
93723,7,2025,Elec- Commercial,Y,0,0,
93723,8,2025,Elec- Commercial,Y,0,0,
93723,9,2025,Elec- Commercial,Y,0,0,
93725,7,2025,Elec- Commercial,Y,"5,920",130802217,"22,095"
93725,8,2025,Elec- Commercial,Y,"5,648",130458724,"23,098"
93725,9,2025,Elec- Commercial,Y,0,0,
93726,7,2025,Elec- Commercial,Y,0,0,
93726,8,2025,Elec- Commercial,Y,0,0,
93726,9,2025,Elec- Commercial,Y,0,0,
93727,7,2025,Elec- Commercial,Y,"1,636","20,695,669","12,650"
93727,8,2025,Elec- Commercial,Y,"3,076","40,514,233","13,171"
93727,9,2025,Elec- Commercial,Y,"3,063","38,180,344","12,465"
93728,7,2025,Elec- Commercial,N,526,"3,043,842","5,787"
93728,8,2025,Elec- Commercial,Y,532,"3,252,807","6,114"
93728,9,2025,Elec- Commercial,Y,0,0,
93730,7,2025,Elec- Commercial,N,117,"421,891","3,606"
93730,8,2025,Elec- Commercial,N,117,"435,487","3,722"
93730,9,2025,Elec- Commercial,N,114,"381,989","3,351"
93737,7,2025,Elec- Commercial,Y,0,0,
93737,8,2025,Elec- Commercial,Y,0,0,
93737,9,2025,Elec- Commercial,Y,0,0,
93740,7,2025,Elec- Commercial,Y,0,0,
93740,8,2025,Elec- Commercial,Y,0,0,
93740,9,2025,Elec- Commercial,Y,0,0,
93741,7,2025,Elec- Commercial,Y,0,0,
93741,8,2025,Elec- Commercial,Y,0,0,
93741,9,2025,Elec- Commercial,Y,0,0,
93901,7,2025,Elec- Commercial,N,"1,763","13,542,651","7,682"
93901,8,2025,Elec- Commercial,N,"1,766","13,956,363","7,903"
93901,9,2025,Elec- Commercial,N,"1,766","13,827,621","7,830"
93905,7,2025,Elec- Commercial,N,598,"3,536,861","5,914"
93905,8,2025,Elec- Commercial,N,596,"3,732,280","6,262"
93905,9,2025,Elec- Commercial,N,597,"3,759,572","6,297"
93906,7,2025,Elec- Commercial,N,708,"6,598,697","9,320"
93906,8,2025,Elec- Commercial,N,706,"7,208,910","10,211"
93906,9,2025,Elec- Commercial,N,706,"7,265,629","10,291"
93907,7,2025,Elec- Commercial,Y,"1,005","4,081,105","4,061"
93907,8,2025,Elec- Commercial,Y,"1,004","4,145,433","4,129"
93907,9,2025,Elec- Commercial,N,715,"2,981,907","4,170"
93908,7,2025,Elec- Commercial,N,432,"1,695,350","3,924"
93908,8,2025,Elec- Commercial,N,434,"1,750,475","4,033"
93908,9,2025,Elec- Commercial,N,434,"1,693,193","3,901"
93920,7,2025,Elec- Commercial,Y,0,0,
93920,8,2025,Elec- Commercial,Y,0,0,
93920,9,2025,Elec- Commercial,Y,0,0,
93921,7,2025,Elec- Commercial,N,294,"718,720","2,445"
93921,8,2025,Elec- Commercial,N,295,"717,201","2,431"
93921,9,2025,Elec- Commercial,N,292,"683,686","2,341"
93923,7,2025,Elec- Commercial,Y,"1,029","4,573,756","4,445"
93923,8,2025,Elec- Commercial,Y,"1,031","4,750,519","4,608"
93923,9,2025,Elec- Commercial,Y,"1,030","4,385,256","4,258"
93924,7,2025,Elec- Commercial,Y,0,0,
93924,8,2025,Elec- Commercial,Y,0,0,
93924,9,2025,Elec- Commercial,Y,0,0,
93925,7,2025,Elec- Commercial,Y,0,0,
93925,8,2025,Elec- Commercial,Y,0,0,
93925,9,2025,Elec- Commercial,Y,0,0,
93926,7,2025,Elec- Commercial,Y,0,0,
93926,8,2025,Elec- Commercial,Y,0,0,
93926,9,2025,Elec- Commercial,Y,0,0,
93927,7,2025,Elec- Commercial,N,302,"1,930,000","6,391"
93927,8,2025,Elec- Commercial,N,302,"1,994,732","6,605"
93927,9,2025,Elec- Commercial,Y,369,"2,626,831","7,119"
93930,7,2025,Elec- Commercial,Y,0,0,
93930,8,2025,Elec- Commercial,Y,0,0,
93930,9,2025,Elec- Commercial,N,411,"2,912,649","7,087"
93932,7,2025,Elec- Commercial,Y,0,0,
93932,8,2025,Elec- Commercial,Y,0,0,
93932,9,2025,Elec- Commercial,Y,0,0,
93933,7,2025,Elec- Commercial,Y,0,0,
93933,8,2025,Elec- Commercial,Y,0,0,
93933,9,2025,Elec- Commercial,Y,0,0,
93940,7,2025,Elec- Commercial,Y,"2,380","17,794,396","7,477"
93940,8,2025,Elec- Commercial,Y,"2,372","18,305,683","7,717"
93940,9,2025,Elec- Commercial,Y,"2,368","17,542,011","7,408"
93944,7,2025,Elec- Commercial,Y,0,0,
93944,8,2025,Elec- Commercial,Y,0,0,
93944,9,2025,Elec- Commercial,Y,0,0,
93950,7,2025,Elec- Commercial,Y,0,0,
93950,8,2025,Elec- Commercial,Y,0,0,
93950,9,2025,Elec- Commercial,Y,0,0,
93953,7,2025,Elec- Commercial,Y,0,0,
93953,8,2025,Elec- Commercial,Y,0,0,
93953,9,2025,Elec- Commercial,Y,0,0,
93955,7,2025,Elec- Commercial,Y,"1,285","9,915,911","7,717"
93955,8,2025,Elec- Commercial,Y,"1,287","10,119,784","7,863"
93955,9,2025,Elec- Commercial,Y,"1,282","9,897,063","7,720"
93960,7,2025,Elec- Commercial,Y,591,"4,132,906","6,993"
93960,8,2025,Elec- Commercial,Y,593,"4,232,295","7,137"
93960,9,2025,Elec- Commercial,Y,593,"4,526,318","7,633"
94002,7,2025,Elec- Commercial,N,684,"3,893,651","5,692"
94002,8,2025,Elec- Commercial,N,680,"4,106,835","6,039"
94002,9,2025,Elec- Commercial,N,677,"4,104,093","6,062"
94005,7,2025,Elec- Commercial,Y,0,0,
94005,8,2025,Elec- Commercial,Y,0,0,
94005,9,2025,Elec- Commercial,Y,0,0,
94010,7,2025,Elec- Commercial,Y,"1,741","18,438,735","10,591"
94010,8,2025,Elec- Commercial,Y,"1,743","19,407,580","11,135"
94010,9,2025,Elec- Commercial,Y,"1,733","18,408,833","10,623"
94014,7,2025,Elec- Commercial,N,782,"5,324,600","6,809"
94014,8,2025,Elec- Commercial,N,784,"5,418,826","6,912"
94014,9,2025,Elec- Commercial,N,782,"5,372,550","6,870"
94015,7,2025,Elec- Commercial,N,494,"8,343,020","16,889"
94015,8,2025,Elec- Commercial,N,492,"8,554,802","17,388"
94015,9,2025,Elec- Commercial,N,495,"8,533,412","17,239"
94018,7,2025,Elec- Commercial,N,166,"418,451","2,521"
94018,8,2025,Elec- Commercial,N,165,"429,988","2,606"
94018,9,2025,Elec- Commercial,N,165,"420,659","2,549"
94019,7,2025,Elec- Commercial,Y,0,0,
94019,8,2025,Elec- Commercial,Y,0,0,
94019,9,2025,Elec- Commercial,Y,0,0,
94020,7,2025,Elec- Commercial,Y,0,0,
94020,8,2025,Elec- Commercial,Y,0,0,
94020,9,2025,Elec- Commercial,Y,0,0,
94021,7,2025,Elec- Commercial,Y,0,0,
94021,8,2025,Elec- Commercial,Y,0,0,
94021,9,2025,Elec- Commercial,Y,0,0,
94022,7,2025,Elec- Commercial,Y,0,0,
94022,8,2025,Elec- Commercial,Y,0,0,
94022,9,2025,Elec- Commercial,Y,0,0,
94024,7,2025,Elec- Commercial,Y,0,0,
94024,8,2025,Elec- Commercial,Y,0,0,
94024,9,2025,Elec- Commercial,Y,0,0,
94025,7,2025,Elec- Commercial,Y,0,0,
94025,8,2025,Elec- Commercial,Y,0,0,
94025,9,2025,Elec- Commercial,Y,0,0,
94027,7,2025,Elec- Commercial,Y,0,0,
94027,8,2025,Elec- Commercial,Y,0,0,
94027,9,2025,Elec- Commercial,Y,0,0,
94028,7,2025,Elec- Commercial,Y,0,0,
94028,8,2025,Elec- Commercial,Y,0,0,
94028,9,2025,Elec- Commercial,Y,0,0,
94030,7,2025,Elec- Commercial,Y,0,0,
94030,8,2025,Elec- Commercial,Y,0,0,
94030,9,2025,Elec- Commercial,Y,0,0,
94035,7,2025,Elec- Commercial,Y,0,0,
94035,8,2025,Elec- Commercial,Y,0,0,
94035,9,2025,Elec- Commercial,Y,0,0,
94038,7,2025,Elec- Commercial,Y,0,0,
94038,8,2025,Elec- Commercial,Y,0,0,
94038,9,2025,Elec- Commercial,Y,0,0,
94040,7,2025,Elec- Commercial,Y,0,0,
94040,8,2025,Elec- Commercial,Y,0,0,
94040,9,2025,Elec- Commercial,Y,0,0,
94041,7,2025,Elec- Commercial,Y,0,0,
94041,8,2025,Elec- Commercial,Y,0,0,
94041,9,2025,Elec- Commercial,Y,0,0,
94043,7,2025,Elec- Commercial,Y,"1,856","81,052,995","43,671"
94043,8,2025,Elec- Commercial,Y,"1,860","83,697,191","44,998"
94043,9,2025,Elec- Commercial,Y,"1,858","83,994,545","45,207"
94044,7,2025,Elec- Commercial,Y,0,0,
94044,8,2025,Elec- Commercial,Y,0,0,
94044,9,2025,Elec- Commercial,Y,0,0,
94060,7,2025,Elec- Commercial,Y,0,0,
94060,8,2025,Elec- Commercial,Y,0,0,
94060,9,2025,Elec- Commercial,Y,0,0,
94061,7,2025,Elec- Commercial,Y,0,0,
94061,8,2025,Elec- Commercial,Y,0,0,
94061,9,2025,Elec- Commercial,Y,0,0,
94062,7,2025,Elec- Commercial,Y,0,0,
94062,8,2025,Elec- Commercial,Y,0,0,
94062,9,2025,Elec- Commercial,Y,0,0,
94063,7,2025,Elec- Commercial,Y,"3,333","44,303,306","13,292"
94063,8,2025,Elec- Commercial,Y,"3,334","46,658,889","13,995"
94063,9,2025,Elec- Commercial,Y,"3,330","46,909,779","14,087"
94065,7,2025,Elec- Commercial,Y,0,0,
94065,8,2025,Elec- Commercial,Y,0,0,
94065,9,2025,Elec- Commercial,Y,0,0,
94066,7,2025,Elec- Commercial,Y,0,0,
94066,8,2025,Elec- Commercial,Y,0,0,
94066,9,2025,Elec- Commercial,Y,0,0,
94070,7,2025,Elec- Commercial,N,"1,400","9,505,273","6,789"
94070,8,2025,Elec- Commercial,N,"1,393","9,972,385","7,159"
94070,9,2025,Elec- Commercial,N,"1,396","10,195,730","7,304"
94074,7,2025,Elec- Commercial,Y,0,0,
94074,8,2025,Elec- Commercial,Y,0,0,
94074,9,2025,Elec- Commercial,Y,0,0,
94080,7,2025,Elec- Commercial,Y,"3,306","61,215,060","18,516"
94080,8,2025,Elec- Commercial,Y,"3,305","63,310,086","19,156"
94080,9,2025,Elec- Commercial,Y,"3,307","64,127,505","19,391"
94085,7,2025,Elec- Commercial,Y,0,0,
94085,8,2025,Elec- Commercial,Y,0,0,
94085,9,2025,Elec- Commercial,Y,0,0,
94086,7,2025,Elec- Commercial,Y,0,0,
94086,8,2025,Elec- Commercial,Y,0,0,
94086,9,2025,Elec- Commercial,Y,0,0,
94087,7,2025,Elec- Commercial,Y,0,0,
94087,8,2025,Elec- Commercial,Y,0,0,
94087,9,2025,Elec- Commercial,Y,0,0,
94089,7,2025,Elec- Commercial,Y,0,0,
94089,8,2025,Elec- Commercial,Y,0,0,
94089,9,2025,Elec- Commercial,Y,0,0,
94102,7,2025,Elec- Commercial,N,"1,103","18,351,301","16,638"
94102,8,2025,Elec- Commercial,N,"1,100","18,607,465","16,916"
94102,9,2025,Elec- Commercial,N,"1,099","18,774,247","17,083"
94103,7,2025,Elec- Commercial,Y,"2,037","36,144,150","17,744"
94103,8,2025,Elec- Commercial,Y,"2,041","36,997,065","18,127"
94103,9,2025,Elec- Commercial,Y,"2,037","36,793,117","18,062"
94104,7,2025,Elec- Commercial,Y,0,0,
94104,8,2025,Elec- Commercial,Y,0,0,
94104,9,2025,Elec- Commercial,Y,0,0,
94105,7,2025,Elec- Commercial,N,448,"28,393,009","63,377"
94105,8,2025,Elec- Commercial,N,446,"29,217,587","65,510"
94105,9,2025,Elec- Commercial,N,446,"29,959,734","67,174"
94107,7,2025,Elec- Commercial,Y,0,0,
94107,8,2025,Elec- Commercial,Y,0,0,
94107,9,2025,Elec- Commercial,Y,0,0,
94108,7,2025,Elec- Commercial,N,"1,146","11,489,366","10,026"
94108,8,2025,Elec- Commercial,N,"1,144","11,740,763","10,263"
94108,9,2025,Elec- Commercial,N,"1,149","11,911,445","10,367"
94109,7,2025,Elec- Commercial,N,"1,559","10,926,142","7,008"
94109,8,2025,Elec- Commercial,N,"1,559","11,224,655","7,200"
94109,9,2025,Elec- Commercial,N,"1,564","11,167,802","7,141"
94110,7,2025,Elec- Commercial,Y,"5,099","51,582,484","10,116"
